-20.089 29.071 0
23.771 16.309 0
28.99 12.252 0
-7.55 -95.976 0
24.544 -78.872 0
-28.651 -37.495 0
-22.133 2.6001 0
-25.195 23.683 0
17.544 33.247 0
26.391 -30.529 0
26.547 -4.1572 0
-33.679 -61.414 0
38.322 -53.967 0
-28.817 -18.3 0
-36.822 3.9264 0
24.878 -14.215 0
-17.47 -30.199 0
42.73 -2.4386 0
24.255 -19.855 0
-49.029 -53.844 0
-27.821 -9.5203 0
-28.135 -11.359 0
36.111 -18.621 0
9.0748 -22.531 0
27.623 -5.0916 0
-9.898 -22.731 0
26.011 13.56 0
-24.967 -1.0375 0
-3.5737 -5.7736 0
-9.2574 -5.763 0
7.8261 2.191 0
22.465 5.5511 0
21.623 6.0393 0
-1.9719 31.089 0
2.0494 31.437 0
-55.429 -47.929 0
-28.609 12.844 0
-17.867 7.6089 0
-3.7429 7.0262 0
7.293 20.988 0
-3.3583 26.265 0
17.552 12.918 0
2.0083 -6.6138 0
13.223 10.025 0
54.857 -47.882 0
-5.9009 23.755 0
-20.975 25.096 0
2.9166 19.847 0
-24.768 10.805 0
-7.0856 0.21032 0
8.8135 -7.013 0
16.86 24.063 0
12.065 17.887 0
11.349 24.754 0
8.5126 24.817 0
1.34 16.403 0
15.35 13.037 0
-2.5011 21.78 0
3.1955 20.052 0
-3.0426 11.663 0
2.962 19.805 0
-20.771 17.301 0
-6.3783 6.0042 0
0.46657 11.503 0
-4.8047 22.001 0
-1.1871 24.084 0
8.4707 31.632 0
-20.685 -4.2913 0
-19.555 9.1578 0
1.2466 21.791 0
-32.193 36.674 0
31.545 -3.5848 0
0.66753 99.006 0
-29.071 33.293 0
-4.2621 1.6957 0
5.4502 -0.80785 0
-20.028 18.71 0
16.786 20.999 0
3.4948 45.03 0
31.94 -3.8578 0
-34.272 -8.5326 0
28.179 38.281 0
8.871 27.611 0
31.222 -6.3982 0
28.224 16.06 0
-8.9021 1.1816 0
13.755 -1.5328 0
-22.657 84.572 0
-19.347 32.823 0
-34.549 -7.9637 0
-0.19609 60.917 0
32.294 -8.2043 0
41.223 -0.41267 0
-17.168 -0.7002 0
-32.31 10.187 0
21.381 -2.2213 0
5.3327 8.8643 0
-53.676 -2.6656 0
-30.305 30.498 0
-33.093 -6.4291 0
1.0075 33.907 0
25.594 -10.569 0
-17.121 -1.1045 0
10.417 19.795 0
58.658 -29.459 0
27.349 -3.9081 0
48.172 -12.762 0
-31.979 -5.0423 0
-22.702 41.448 0
-0.068884 -11.662 0
3.751 -1.9731 0
6.8877 5.1308 0
29.968 -6.1151 0
-31.389 13.736 0
-42.079 -15.376 0
-30.71 -4.3886 0
57.672 47.653 0
20.337 -24.248 0
-14.921 -11.305 0
-59.018 -29.092 0
16.162 -3.8993 0
29.088 -8.3066 0
-5.628 -22.929 0
6.4017 -13.996 0
-28.296 -4.9988 0
23.398 -17.605 0
-19.478 -10.634 0
-32.838 30.597 0
19.862 -6.3236 0
28.883 5.5205 0
25.843 -10.14 0
-24.593 -7.6881 0
2.9738 11.075 0
-20.138 -10.009 0
16.586 21.594 0
20.336 -9.9047 0
21.185 -11.153 0
-17.397 4.7655 0
-19.155 -13.112 0
-16.654 -12.23 0
41.557 12.117 0
16.038 -15.269 0
14.596 -13.826 0
-8.3809 -22.064 0
-71.067 -11.066 0
-0.48198 -24.078 0
-3.5005 -4.8032 0
4.5987 -6.9377 0
15.861 -7.6376 0
-1.9256 9.9729 0
1.7538 8.9944 0
-5.7097 -15.66 0
50.499 -13.474 0
-1.226 16.113 0
1.2133 16.293 0
-55.146 20.136 0
-0.62394 19.479 0
0.59303 19.723 0
56.331 20.985 0
-0.11962 10.597 0
0.1193 10.687 0
-0.038646 11.525 0
0.038352 11.549 0
-58.86 -8.9177 0
27.962 -5.5116 0
-8.2508 5.5462 0
16.452 7.6569 0
-50.948 -1.2514 0
55.301 -2.7274 0
1.1518 -5.5834 0
13.837 1.1802 0
-46.891 -13.005 0
-21.779 3.7515 0
14.436 -3.8023 0
65.2 10.951 0
-66.27 -11.978 0
-50.989 12.674 0
53.473 -12.129 0
55.865 14.827 0
-53.389 -18.225 0
-41.343 19.584 0
37.75 -12.531 0
43.012 12.76 0
-5.9545 -33.989 0
-0.65028 -30.724 0
-24.003 -9.3958 0
-13.534 -23.93 0
8.7422 -10.989 0
13.095 -33.955 0
-4.8285 -30.175 0
18.194 -20.188 0
-9.4427 -12.068 0
8.3967 -6.2516 0
-14.637 -5.22 0
7.1729 -13.629 0
-17.673 -18.186 0
17.888 -10.283 0
-10.055 -9.2799 0
7.2977 -8.899 0
-1.0129 14.644 0
0.33316 15.262 0
-4.5363 -18.478 0
4.4717 -22.658 0
-2.2866 -28.987 0
2.017 -30.801 0
-3.4689 -18.034 0
4.1797 -15.137 0
-6.7497 -21.647 0
2.0156 -14.617 0
-0.3919 -5.4598 0
3.1563 -13.502 0
-1.4932 -31.121 0
5.3297 -23.228 0
-18.647 -33.309 0
25.357 -25.466 0
-29.383 -15.203 0
29.907 -10.261 0
-26.27 -2.0022 0
19.521 2.9293 0
-12.42 12.788 0
1.4078 11.555 0
3.1328 45.115 0
15.548 33.444 0
-15.867 34.682 0
20.471 37.15 0
-34.402 9.6039 0
0.69377 20.282 0
12.769 22.827 0
17.15 33.869 0
-15.816 32.015 0
9.4723 31.856 0
-21.465 8.0714 0
14.63 13.054 0
-1.741 26.562 0
8.8656 30.985 0
-4.8333 21.136 0
-0.68558 16.831 0
-5.5098 28.453 0
4.4337 28.133 0
-2.5709 26.798 0
4.1997 24.738 0
-7.5504 -3.4336 0
9.9793 -8.7048 0
-8.9515 -8.2418 0
2.4847 -3.9317 0
-9.9538 0.14252 0
23.489 -2.9818 0
-30.852 -7.3476 0
28.194 -7.9767 0
-7.9368 -4.6848 0
7.706 -4.0349 0
-28.352 -4.7329 0
30.046 -4.8144 0
-8.6585 -7.955 0
7.3398 -7.897 0
-28.881 -2.9496 0
31.736 -3.6888 0
-7.1614 -7.6021 0
6.4372 -7.8815 0
-29.993 -3.1252 0
29.695 -4.0404 0
-5.2733 -7.5795 0
4.8243 -9.0346 0
-26.112 -0.93725 0
23.484 -3.3207 0
-3.9103 -9.822 0
0.46112 -13.826 0
-15.42 4.047 0
16.467 -1.0954 0
-5.0532 -13.732 0
3.4975 -12.556 0
-11.248 0.48938 0
11.581 0.025518 0
-4.1471 -4.5504 0
3.5519 -6.6268 0
-7.7196 -10.791 0
5.9048 -9.9007 0
-1.0096 0.97812 0
1.2417 2.201 0
-2.7324 -12.139 0
2.1814 -13.215 0
-2.0989 -1.7658 0
2.8572 -0.24399 0
-2.4566 -3.8455 0
1.9009 -2.9102 0
-0.90271 -2.8109 0
0.79975 -1.2732 0
-2.1099 -1.3351 0
2.4307 1.0587 0
-2.7191 -4.4932 0
2.7367 -2.9421 0
-1.5789 -0.50185 0
1.149 -0.11412 0
-0.49016 3.6056 0
0.60241 3.5624 0
-0.019292 0.84577 0
0.0034395 0.88799 0
-0.69714 1.7043 0
0.57757 2.7713 0
-0.79843 1.4053 0
1.4351 2.3314 0
-1.8743 3.3395 0
1.4288 3.271 0
-1.4486 2.8418 0
1.3517 2.4774 0
-0.10373 -0.84437 0
0.15052 -0.91119 0
-0.073955 0.92834 0
0.028462 0.6295 0
-0.46003 3.1909 0
0.40416 3.3652 0
-0.15109 -1.1495 0
0.11157 -0.97933 0
-0.33565 6.8574 0
0.45142 6.3505 0
-0.18501 2.808 0
0.073031 3.4026 0
-1.0413 1.3156 0
1.2005 0.23583 0
-0.083805 4.9931 0
0.10671 5.1878 0
-0.0015205 5.4027 0
0.0014184 5.4058 0
-0.92937 0.94931 0
0.70212 1.6502 0
-0.5901 2.9634 0
0.49441 1.3463 0
-0.17421 -0.76636 0
0.55909 0.15422 0
-0.69986 1.2419 0
0.27848 0.018216 0
-1.0352 -0.44706 0
1.4134 -0.31431 0
-1.3112 -0.0072342 0
0.48611 -0.70517 0
-0.81046 -1.4096 0
1.5843 -0.7948 0
-1.0776 -1.4624 0
0.95701 -0.66908 0
-0.38776 -1.8052 0
0.28465 -1.9574 0
-0.45771 -2.751 0
0.60957 -2.1838 0
-1.2629 -2.2936 0
1.9131 -2.3373 0
-2.7096 -1.5302 0
3.2492 -0.36325 0
-4.0486 1.5985 0
3.485 1.4677 0
-2.3531 2.4875 0
1.7082 2.4103 0
-0.43243 0.9923 0
0.37969 1.072 0
-1.6246e-05 1.2848 0
1.6246e-05 1.2843 0
-1.2215e-07 0.097176 0
1.2215e-07 0.097347 0
-2.443e-07 -0.64398 0
2.443e-07 -0.64379 0
-0 0.17193 0
0 0.17188 0
-0 -0.023867 0
0 -0.023861 0
-0 -0.13241 0
0 -0.1324 0
0.17369 -0.053073 -0
-0.17519 -0.13102 -0
2.1241 -1.9026 -0
-2.7626 -2.0166 -0
7.6013 -3.1667 -0
6.4489 3.606 -0
-7.6001 -3.6111 -0
-14.203 3.3768 -0
7.9735 -9.7267 -0
-9.0452 -12.824 -0
5.6761 -15.767 -0
-3.2315 -17.062 -0
102.14 35.47 -0
69.236 -20.081 0
-41.277 -8.1253 0
35.674 -0.75717 0
-0.64787 34.927 0
2.9714 39.873 0
-9.3642 45.87 0
-8.0233 33.957 0
-1.8649 40.454 0
21.452 34.253 0
-19.337 -71.374 0
-28.319 27.205 0
33.942 -68.049 0
-7.7715 35.477 0
22.469 19.724 0
25.644 38.704 0
-46.605 -60.896 0
-29.777 35.541 0
-40.812 9.2801 0
48.39 -57.893 0
29.84 33.043 0
42.791 11.355 0
-36.904 26.083 0
-53.374 -52.575 0
18.579 18.696 0
-21.417 19.821 0
41.819 19.884 0
56.612 -49.719 0
-42.793 11.825 0
-21.544 -133.23 0
29.995 8.7752 0
-27.602 21.658 0
40.149 -124.88 0
40.527 23.946 0
-59.307 -44.439 0
-39.504 -3.5595 0
55.051 -41.966 0
1.7557 -7.4844 0
-67.751 -104.41 0
-12.143 7.3721 0
-1.4799 -39.872 0
6.8384 -42.559 0
-1.6506 -35.688 0
11.746 -32.716 0
24.763 -6.4879 0
-7.9324 -38.894 0
16.469 -33.573 0
-15.356 -38.145 0
85.772 -97.587 0
1.0011 -33.169 0
-14.968 -25.158 0
-62.012 -31.272 0
-25.262 2.3085 0
17.118 -17.459 0
-21.281 -24.457 0
26.066 -4.6625 0
32.248 1.2788 0
62.834 -27.687 0
-22.905 -37.449 0
21.78 -34.159 0
-24.163 -2.2098 0
-27.974 0.77692 0
12.474 -13.811 0
3.5151 -7.3701 0
6.7348 -5.4204 0
-102.31 -77.836 0
20.124 -18.612 0
-64.079 -22.518 0
-14.939 -13.145 0
-9.4528 2.5652 0
2.6735 -13.655 0
8.9525 6.6403 0
-1.5681 -12.484 0
3.1487 -11.786 0
64.162 -18.483 0
106.3 -69.819 0
-23.64 -19.855 0
29.184 -22.284 0
-30.745 -24.545 0
-61.697 -11.723 0
-3.4931 44.894 0
2.2191 45.121 0
29.508 -26.157 0
62.385 -9.2734 0
-20.205 -30.921 0
11.478 -33.151 0
-95.833 -45.578 0
-0.40135 36.786 0
-9.0935 34.202 0
-57.031 -1.1268 0
91.962 -36.755 0
69.709 -7.4991 0
-16.363 46.578 0
19.628 46.967 0
-52.174 5.4333 0
-11.685 33.78 0
29.302 1.8494 0
20.545 31.511 0
-4.8471 -19.965 0
16.704 -10.877 0
-17.326 49.748 0
0.57324 43.5 0
-82.674 -11.986 0
-30.649 26.533 0
-11.81 39.318 0
10.073 41.621 0
33.152 24.978 0
-28.478 17.042 0
-6.8602 24.212 0
17.11 3.1574 0
30.365 17.994 0
-34.352 22.388 0
34.123 -4.1632 0
9.9618 -16.539 0
47.57 -18.851 0
33.876 21.569 0
-24.34 18.236 0
-3.7569 15.627 0
-26.821 18.009 0
1.1194 17.791 0
7.514 3.915 0
15.841 18.712 0
-2.5646 9.1491 0
4.2946 -2.5627 0
-0.47497 13.662 0
17.848 11.05 0
-24.777 7.5299 0
-6.5019 14.514 0
-2.3343 13.138 0
10.632 7.7484 0
-7.2464 13.885 0
9.8397 2.5643 0
-14.792 8.1627 0
-7.4382 -6.2556 0
-5.5254 -11.956 0
15.716 15.431 0
-6.5902 -1.7186 0
0.39955 12.418 0
-2.0047 11.02 0
-16.576 0.82556 0
-41.763 0.65034 0
-6.6844 18.337 0
1.2829 21.494 0
-21.88 11.585 0
-0.55181 7.3592 0
8.8394 9.3704 0
-5.7046 23.466 0
5.537 1.7924 0
11.914 21.993 0
25.287 -1.9217 0
-12.134 16.942 0
12.698 20.626 0
47.592 -3.5494 0
18.246 6.0847 0
-8.4334 28.719 0
-1.3372 21.038 0
0.37147 19.539 0
-8.054 26.991 0
13.919 25.836 0
2.4746 41.448 0
1.263 36.592 0
-0.25158 41.126 0
-8.3487 2.349 0
-8.7385 2.2809 0
19.008 -12.712 0
-2.7409 25.419 0
-3.0409 -11.775 0
12.621 18.671 0
-7.1034 4.8018 0
8.4235 -3.0715 0
-19.332 -5.1481 0
-27.599 -18.767 0
-4.239 -3.0255 0
-5.8296 -22.449 0
28.106 -21.102 0
-65.25 -22.383 0
15.483 -14.055 0
-12.832 -8.9692 0
15.905 -9.174 0
-1.3502 -10.723 0
-2.8192 -16.263 0
-25.129 -11.983 0
37.628 -4.1754 0
11.091 -19.924 0
-7.3566 -18.95 0
24.613 -21.005 0
1.3302 -10.488 0
28.501 -12.069 0
-21.752 -11.873 0
-16.196 -16.001 0
-27.536 -8.5232 0
13.227 -21.22 0
22.97 -23.165 0
29.211 -9.6275 0
-21.861 -27.211 0
-3.3551 -26.69 0
5.0085 -18.302 0
18.568 -21.218 0
-14.252 -2.1615 0
-17.716 -25.003 0
11.017 30.095 0
-3.099 90.854 0
1.641 60.952 0
-9.3609 -30.695 0
12.352 -27.313 0
7.6444 -33.501 0
-45.533 -17.328 0
-6.9418 -26.117 0
2.772 -26.713 0
-3.0818 1.1894 0
-8.3803 29.048 0
-8.2859 79.664 0
11.336 37.506 0
-0.65207 -0.59913 0
0.67824 0.49647 0
24.711 -16.406 0
-9.751 -18.417 0
43.061 -8.961 0
-19.996 86.901 0
27.236 72.645 0
-0.82027 5.4979 0
0.86729 6.0202 0
-25.919 81.564 0
22.214 67.728 0
-2.5918 7.5411 0
2.7073 8.0781 0
-39.945 1.8639 0
-9.4538 29.392 0
-3.4283 8.7398 0
3.5037 9.1376 0
-2.9443 27.623 0
22.151 55.009 0
-3.307 9.5244 0
3.287 9.8106 0
-25.506 11.35 0
-2.1504 10.13 0
1.9749 10.334 0
48.537 -3.7919 0
-19.368 31.138 0
-0.75375 8.9678 0
0.7207 9.0695 0
24.425 26.884 0
-0.169 9.1339 0
0.16337 9.1524 0
-7.2086 -14.605 0
9.2161 -3.8295 0
-55.95 -5.9158 0
-33.856 39.774 0
46.128 29.164 0
59.571 -1.3019 0
-56.021 36.517 0
-46.732 -2.4843 0
33.961 21.906 0
63.955 -7.8245 0
-14.094 -46.743 0
8.6085 -62.818 0
-33.287 -10.216 0
-0.31127 -29.765 0
-41.095 -33.7 0
-18.59 -39.254 0
39.609 -3.6661 0
52.406 -7.3837 0
-14.525 -58.597 0
22.487 -58.203 0
-48.861 2.1307 0
-19.105 -56.851 0
-28.242 -4.6549 0
17.615 -60.357 0
22.558 -3.0795 0
31.319 -6.4387 0
-4.0569 -55.85 0
13.23 -66.48 0
-9.9825 -63.111 0
8.0203 -62.332 0
-27.689 -0.4974 0
-4.087 -39.599 0
-12.175 -19.771 0
3.8218 -48.563 0
2.9504 -15.772 0
14.25 -9.6583 0
-5.3607 -50.067 0
16.317 -37.547 0
-10.535 -32.613 0
8.0868 -30.719 0
-15.462 -3.4266 0
9.9758 1.4792 0
-10.381 -6.1572 0
10.566 -7.2021 0
-9.1131 8.491 0
7.9424 5.8146 0
-2.2075 -0.75235 0
2.1914 -0.50091 0
-14.746 29.183 0
23.655 26.383 0
-30.265 26.39 0
29.686 22.049 0
-20.326 18.345 0
11.886 14.371 0
-1.088 26.424 0
0.63891 25.417 0
-4.3552 24.294 0
8.272 26.268 0
-8.9678 26.728 0
5.3674 15.437 0
-6.304 16.007 0
8.1194 14.87 0
-11.438 23.006 0
11.129 8.2955 0
-2.9207 6.092 0
0.58843 4.8824 0
-1.7643 7.6204 0
8.0591 13.535 0
-5.5117 19.185 0
-1.22 17.287 0
-10.238 22.807 0
9.5004 3.1375 0
1.8564 2.5074 0
8.3615 10.516 0
-5.3089 18.287 0
5.6265 5.8881 0
-24.278 28.34 0
21.73 27.227 0
-2.5905 11.199 0
0.9438 14.687 0
-10.289 22.658 0
7.3947 25.489 0
-6.1223 16.283 0
2.5458 3.8743 0
-6.5814 18.132 0
1.0538 31.56 0
-6.1304 26.084 0
24.848 9.5659 0
-34.09 -5.8308 0
-1.8347 -15.875 0
1.1866 -15.846 0
35.277 -4.7845 0
-19.038 -19.054 0
1.7724 -22.497 0
-16.586 -8.2584 0
32.643 -9.8987 0
-4.6197 -23.369 0
-2.6221 -22.935 0
-20.684 -3.9267 0
23.636 -12.5 0
-7.1561 -23.167 0
3.106 -23.255 0
-10.478 -7.6788 0
7.8431 -14.064 0
-5.5437 -17.854 0
10.075 -19.169 0
-11.067 -25.664 0
6.1225 -27.86 0
-1.4928 -10.215 0
5.0374 -10.865 0
-5.8251 -9.3966 0
3.3986 -10.836 0
-5.9032 -1.4387 0
7.6268 0.76329 0
-8.138 -5.3952 0
6.7185 -5.6721 0
-0.20808 -4.0345 0
0.19838 -2.3387 0
-0.93442 -3.1777 0
2.5521 -3.2463 0
-7.8477 -0.59815 0
7.3241 -0.71874 0
-5.3906 0.91172 0
4.8049 0.36409 0
-3.3412 0.57146 0
2.8057 0.26576 0
-2.2497 -0.17217 0
1.8907 -0.19312 0
-0.16259 -0.090061 0
0.14962 -0.096422 0
-1.0961 -1.6441 0
0.95767 -2.2675 0
-0.57955 -0.29533 0
0.7823 0.2075 0
-1.961 0.014836 0
2.4912 -0.018747 0
-0.84209 2.6175 0
0.39779 2.2508 0
-0.36374 4.0875 0
0.10216 5.547 0
-1.2138 3.3127 0
0.98799 3.3215 0
-0.36093 3.0745 0
0.72169 2.2713 0
-0.069663 5.6982 0
0.082785 5.8248 0
-0.19498 2.2108 0
0.08935 2.5613 0
-0.33321 2.3927 0
0.35137 2.5307 0
-0.35269 3.5727 0
0.22057 4.1755 0
-0.083409 1.5326 0
0.18406 1.613 0
-0.16605 6.3817 0
0.17056 5.972 0
0.037546 3.2738 0
0.071205 3.3126 0
-0.54945 0.91273 0
0.5139 1.0088 0
-0.1843 2.1531 0
0.063701 2.414 0
0.0086706 7.613 0
0.022199 7.4885 0
-0.25704 4.7849 0
0.29749 4.5604 0
-0.43241 4.9516 0
0.31894 5.0747 0
0.12722 -2.4679 0
0.23773 -2.7791 0
-0.91664 -4.0403 0
0.61929 -3.9819 0
-0.76793 -6.351 0
0.96217 -6.087 0
-1.2108 -1.0203 0
1.0657 -1.3972 0
-0.98831 0.21353 0
1.092 -0.49864 0
-1.9917 1.5982 0
3.0505 0.88165 0
-3.6407 -0.22807 0
3.4547 -0.49971 0
-2.4766 -2.2672 0
1.4848 -2.4493 0
-0.4571 -0.21447 0
0.44341 -0.44475 0
-0.15019 0.19706 0
0.14298 0.12345 0
-2.443e-07 2.1662 0
2.443e-07 2.1657 0
-0 -1.095 0
0 -1.0946 0
-0 -0.21559 0
0 -0.21505 0
-0 0.22759 0
0 0.22751 0
0 -0.03968 0
-0 -0.03967 0
-0 -0.2171 0
0 -0.21708 0
0.35494 3.5423e-06 -0
-0.36377 -3.5423e-06 -0
0.77083 0.00018603 -0
0.62795 -0.00018567 -0
-3.6152 0.0023954 -0
-6.1742 -0.002417 -0
14.146 -0.0013419 -0
-14.183 0.0012905 -0
37.232 0.0027635 -0
21.973 -0.0010891 -0
-21.464 0.0010072 -0
-43.832 -0.00272 -0
-83.226 -0.0069103 -0
-22.234 0.001148 -0
-73.648 -0.0030401 0
-129.84 0.00081511 0
63.339 0.0039831 0
-51.878 -0.0021103 0
49.844 0.0018265 0
139.26 -0.0020791 0
-73.159 -0.0026929 0
73.357 0.0030403 0
-47.054 -0.0013967 0
46.927 0.0012749 0
-74.221 -0.003745 0
-44.597 -0.00070041 0
-137.59 0.002363 0
39.108 -0.00045232 0
74 0.0033704 0
-0.74427 -0.0017456 0
5.3391 0.0050267 0
-0.80257 0.029561 0
1.1454 -0.021223 0
-2.1366 -0.69648 0
-3.121 0.67 0
-30.633 0.03224 0
1.3326 -0.051675 0
4.6114 0.025262 0
135.08 -0.0017288 0
-5.1998 0.026373 0
-1.5367 -0.033113 0
23.033 0.01202 0
-8.9643 0.025214 0
-71.692 -0.0039625 0
10.438 -0.11242 0
-12.653 0.10583 0
5.7873 -0.035679 0
12.199 0.0045346 0
19.032 0.020795 0
-19.23 0.0070237 0
74.189 0.0038626 0
16.529 -0.0057338 0
-19.335 -0.013707 0
-36.665 0.0013405 0
22.808 0.013646 0
-20.99 0.0036063 0
35.392 -0.022029 0
25.633 0.013749 0
-31.372 -0.0071229 0
16.253 0.13422 0
-27.92 -0.042051 0
-18.767 -0.085879 0
-73.856 -0.0063634 0
-134.17 0.0045569 0
28.494 -0.054453 0
35.918 0.054523 0
-35.601 0.0010704 0
72.732 0.0038985 0
-30.229 0.025976 0
-23.789 -0.027533 0
20.998 -0.010653 0
32.025 -0.0096794 0
34.283 0.020108 0
133.74 -0.0020444 0
-24.613 0.020211 0
-32.957 -0.072727 0
7.7323 0.054303 0
-10.314 -0.016567 0
-73.573 -0.0043979 0
21.883 0.010231 0
22.272 0.01101 0
-9.3795 0.0063307 0
4.5012 -0.017713 0
-13.666 0.0080208 0
7.6711 -0.0030308 0
73.048 0.0045805 0
-9.9352 -0.00086555 0
-3.2311 0.001796 0
-1.2841 -0.0018233 0
20.963 -0.00037842 0
-8.4857 0.018393 0
-2.2468 -0.022402 0
-126.08 0.0022461 0
-5.3383 0.0077666 0
6.291 -0.0026846 0
-76.293 -0.0048143 0
78.546 0.0026453 0
120.64 -0.00021755 0
-67.037 -0.0045393 0
36.035 -0.016957 0
-3.1056 0.16598 0
5.1127 -0.16571 0
0.54521 -0.026697 0
24.585 0.049342 0
-113.3 0.0023703 0
-34.543 0.0038506 0
14.093 -1.3908 0
2.4797 1.4121 0
-6.3529 0.041872 0
21.426 -0.084 0
59.044 -0.02382 0
38.679 0.037 0
-18.21 0.010859 0
-6.9645 -0.00034019 0
10.972 0.00090904 0
25.436 -0.021401 0
-15.584 -0.10253 0
-17.688 0.1102 0
-3.2228 -0.019909 0
4.742 0.026281 0
-21.694 -0.0091776 0
23.326 0.0034807 0
6.1464 0.1129 0
-7.6427 -0.11482 0
0.003653 0.022316 0
0.3982 -0.018309 0
-7.6064 -0.0055294 0
12.651 0.0053985 0
-29.598 -0.00087105 0
-19.117 0.013166 0
-36.788 0.0046134 0
0.74929 -0.014919 0
6.0516 0.056606 0
-10.203 -0.05653 0
21.252 -0.013704 0
22.271 -0.00037121 0
-10.012 -0.0027539 0
-8.3972 0.0017167 0
2.6898 0.0080615 0
-3.9704 0.015434 0
-2.0478 -0.0082626 0
-18.544 0.00038746 0
20.504 0.0060932 0
-11.316 -0.033852 0
-8.0776 -0.0034306 0
12.803 0.038663 0
-3.6057 -0.0043913 0
-15.29 0.0062731 0
27.078 -0.050038 0
-9.7175 0.050609 0
14.697 0.00017064 0
50.342 -0.040586 0
-10.611 0.056655 0
-5.5594 0.011616 0
-5.2581 -0.020919 0
37.548 -0.026041 0
-3.0504 0.018546 0
16.997 -0.010114 0
-3.3655 -0.0056486 0
3.6654 -0.00074743 0
-5.9518 0.00203 0
20.966 -0.0026384 0
-10.432 -0.0010215 0
-19.258 -0.0025858 0
-5.8945 0.0024386 0
-11.248 0.001008 0
-12.265 0.0018412 0
-2.4425 0.012611 0
-2.2546 -0.011036 0
16.956 0.0011624 0
10.45 -0.0055926 0
14.158 0.00090366 0
-33.332 -0.0083745 0
-24.496 0.0075889 0
23.911 0.029739 0
14.659 -0.0035577 0
-53.313 -0.021779 0
-17.477 -0.0090474 0
-12.828 0.0042452 0
14.543 0.0029613 0
21.01 0.0033839 0
-19.584 -0.067412 0
-9.8528 0.069446 0
-21.616 -0.00046991 0
20.595 -0.00019434 0
-14.37 -0.0062977 0
76.786 0.0092765 0
-6.2215 -0.00022683 0
-12.579 0.0028661 0
12.017 0.0054784 0
6.8306 0.0011996 0
6.0302 0.055052 0
12.162 -0.082086 0
13.643 -0.0029721 0
-8.9567 0.00067879 0
1.476 -0.0094436 0
-10.803 -0.039472 0
-13.163 0.052546 0
7.9871 -0.0013148 0
-11.594 0.031568 0
-2.7875 -0.074497 0
8.0255 0.083957 0
4.6436 -0.0085997 0
14.847 -0.018884 0
-5.8731 -0.0099193 0
6.721 0.0042241 0
-21.885 0.043504 0
9.1689 -0.13809 0
-2.4982 -6.8648e-05 0
1.2004 5.399e-05 0
-1.3656 0.32867 0
12.295 -0.2467 0
-7.5773 3.0904e-05 0
7.5633 -2.1987e-05 0
-26.188 0.030133 0
-8.8008 -0.0077646 0
-31.841 -0.0021506 0
37.381 -0.0039344 0
-4.0261 2.8094e-06 0
3.7104 -2.8094e-06 0
-0.21271 -0.0011008 0
0.43392 -9.43e-05 0
-4.3885 -0.0047131 0
7.7774 0.0081134 0
-0.11369 9.0391e-06 0
0.10598 -8.7948e-06 0
-8.5344 0.0059423 0
23.778 -0.0082433 0
-2.4805 -1.2826e-05 0
2.6162 1.3314e-05 0
-3.9555 -1.3925e-05 0
4.0889 1.4169e-05 0
-46.901 0.0032444 0
3.6088 -0.00056775 0
-22.932 0.00011836 0
